556,    50794 
557,    50765 
558,    50621 
559,    50545 
560,    50858 
561,    50534 
562,    50651 
563,    50651 
564,    50835 
565,    50703 
566,    50734 
567,    50666 
568,    50978 
569,    50913 
570,    50686 
571,    50890 
572,    50921 
573,    50775 
574,    50874 
575,    50625 
576,    58103 
577,    50813 
578,    50836 
579,    50941 
580,    50647 
581,    50732 
582,    50741 
583,    50925 
584,    50814 
585,    50729 
586,    50706 
587,    50870 
588,    51051 
589,    50874 
590,    50901 
591,    50772 
592,    51046 
593,    50835 
594,    50890 
595,    50801 
596,    50928 
597,    50879 
598,    50851 
599,    51012 
600,    51098 
601,    51046 
602,    52778 
603,    50959 
604,    50987 
605,    50818 
606,    51011 
607,    50955 
608,    51697 
609,    50957 
610,    51063 
611,    50924 
612,    63573 
613,    63622 
614,    51143 
615,    50976 
616,    51145 
617,    50897 
618,    51556 
619,    50942 
620,    51004 
621,    51097 
622,    51020 
623,    50935 
624,    51256 
625,    51180 
626,    50918 
627,    50886 
628,    51057 
629,    50964 
630,    51143 
631,    66578 
632,    77739 
633,    50938 
634,    51049 
635,    68624 
636,    51721 
637,    51083 
638,    51031 
639,    51224 
640,   110112 
641,    51201 
642,    51321 
643,    51264 
644,    51301 
645,    51429 
646,    53841 
647,    51155 
648,    51365 
649,    51116 
650,    75619 
651,    51071 
652,    51391 
653,    57549 
654,    59774 
655,    51149 
656,    51510 
657,    66122 
658,    76526 
659,    51644 
660,    51881 
661,    51351 
662,    51159 
663,    51131 
664,    51617 
665,    51256 
666,    51150 
667,    51378 
668,    56709 
669,    51437 
670,    51433 
671,    51408 
672,    69761 
673,    51422 
674,    51355 
675,    51358 
676,    77797 
677,    75434 
678,    51523 
679,    60035 
680,    77740 
681,    57366 
682,    51647 
683,    72366 
684,    51655 
685,    51642 
686,    74093 
687,    77809 
688,    51614 
689,    51557 
690,    51659 
691,    51692 
692,    51606 
693,    58009 
694,    51638 
695,    51462 
696,    51723 
697,    75033 
698,    66281 
699,    51477 
700,    54202 
701,    77879 
702,    65822 
703,    51460 
704,    72126 
705,    51437 
706,    51542 
707,    51415 
708,    71582 
709,    51309 
710,    51385 
711,    54079 
712,    78070 
713,    65820 
714,    51492 
715,    66259 
716,    78030 
717,    51487 
718,    51409 
719,    51396 
720,    51483 
721,    51412 
722,    52803 
723,    79796 
724,    51376 
725,    51283 
726,    66244 
727,    51337 
728,    51229 
729,    51369 
730,    51317 
731,    51224 
732,    51257 
733,    51342 
734,    51246 
735,    51468 
736,    51552 
737,    51455 
738,    51414 
739,    51641 
740,    51510 
741,    51426 
742,    51432 
743,    51549 
744,    51484 
745,    51331 
746,    51277 
747,    51406 
748,    51502 
749,    72079 
750,    51455 
751,    51350 
752,    58692 
753,    78002 
754,    59070 
755,    51122 
756,    70986 
757,    78160 
758,    51173 
759,    51124 
760,    51772 
761,    51241 
762,    51169 
763,    51174 
764,    51233 
765,    51202 
766,    51463 
767,    51436 
768,   145892 
769,    51266 
770,    51158 
771,    78175 
772,    78154 
773,    51353 
774,    51205 
775,    51131 
776,    51230 
777,    50911 
778,    51072 
779,    51265 
780,    51301 
781,    51315 
782,    51253 
783,    51240 
784,    51457 
785,    51194 
786,    51055 
787,    51271 
788,    51212 
789,    51356 
790,    51087 
791,    51076 
792,    51230 
793,    50907 
794,    51256 
795,    51077 
796,    51096 
797,    51100 
798,    51161 
799,    51083 
800,    51697 
801,    51120 
802,    51111 
803,    51155 
804,    51278 
805,    51145 
806,    51191 
807,    51037 
808,    51325 
809,    78245 
810,    71650 
811,    51194 
812,    63039 
813,    78231 
814,    51492 
815,    51466 
816,    51605 
817,    51432 
818,    51420 
819,    51398 
820,    51481 
821,    51473 
822,    51367 
823,    51303 
824,    51511 
825,    51336 
826,    51266 
827,    51430 
828,    51457 
829,    51403 
830,    51703 
831,    51432 
832,    59811 
833,    51468 
834,    51480 
835,    51485 
836,    51551 
837,    51642 
838,    51671 
839,    52026 
840,    51856 
841,    51681 
842,    51685 
843,    51785 
844,    51690 
845,    51583 
846,    51423 
847,    51807 
848,    51708 
849,    51623 
850,    51650 
851,    51923 
852,    52118 
853,    51546 
854,    51726 
855,    51625 
856,    52081 
857,    51759 
858,    51919 
859,    51892 
860,    51872 
861,    51895 
862,    51810 
863,    51713 
864,    51653 
865,    51755 
866,    51814 
867,    51950 
868,    51705 
869,    51938 
870,    51938 
871,    51790 
872,    51992 
873,    51850 
874,    51970 
875,    51957 
876,    52036 
877,    52020 
878,    51891 
879,    51890 
880,    52298 
881,    51994 
882,    51896 
883,    52044 
884,    52042 
885,    52104 
886,    52047 
887,    51995 
888,    52178 
889,    51995 
890,    52001 
891,    51868 
892,    52090 
893,    52102 
894,    52015 
895,    52021 
896,   129149 
897,    52034 
898,    51974 
899,    51844 
900,    51970 
901,    51951 
902,    51920 
903,    51864 
904,    51718 
905,    51859 
906,    52142 
907,    51804 
908,    52176 
909,    52079 
910,    52097 
911,    51989 
912,    52070 
913,    51954 
914,    52073 
915,    51844 
916,    52003 
917,    51974 
918,    51916 
919,    51859 
920,    51997 
921,    51906 
922,    51895 
923,    51755 
924,    51856 
925,    51864 
926,    51806 
927,    51788 
928,    52010 
929,    51845 
930,    51752 
931,    51928 
932,    51879 
933,    51791 
934,    51718 
935,    51959 
936,    52072 
937,    51919 
938,    51971 
939,    51904 
940,    51988 
941,    51911 
942,    52138 
943,    52100 
944,    52215 
945,    51722 
946,    51987 
947,    51851 
948,    51879 
949,    51913 
950,    51704 
951,    51824 
952,    52087 
953,    51832 
954,    51815 
955,    52004 
956,    51917 
957,    51759 
958,    51964 
959,    51811 
960,    58978 
961,    51992 
962,    51857 
963,    51839 
964,    51886 
965,    51868 
966,    51950 
967,    51897 
968,    52067 
969,    52095 
970,    53641 
971,    51687 
972,    51857 
973,    51930 
974,    51927 
975,    51884 
976,    52170 
977,    51931 
978,    51798 
979,    51862 
980,    51707 
981,    51856 
982,    51846 
983,    51889 
984,    51913 
985,    51872 
986,    51733 
987,    51639 
988,    51810 
989,    51857 
990,    51763 
991,    51859 
992,    52040 
993,    52087 
994,    51707 
995,    51701 
996,    51633 
997,    51752 
998,    51577 
999,    51673 
1000,   52091 
1001,   51678 
1002,   51777 
1003,   51744 
1004,   51795 
1005,   51773 
1006,   51796 
1007,   51817 
1008,   52163 
1009,   51752 
1010,   51917 
1011,   51838 
1012,   52004 
1013,   51796 
1014,   51816 
1015,   51754 
1016,   52157 
1017,   51975 
1018,   51682 
1019,   51685 
1020,   51661 
1021,   51897 
1022,   52057 
1023,   51992 
1024,  145514 
